id,make,model,year,fuelType1,drive,trany,VClass,cylinders,displ,speeds,drive_number,avgMpg
45374,Chevrolet,Blazer FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,28.264049999999997
45375,Hyundai,Kona FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 2WD,4.0,1.6,7.0,2,42.279999999999994
45376,Buick,Envision AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,32.76424
45377,Cadillac,XT5 AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,26.671639999999996
45378,Cadillac,XT6 AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,26.22
45379,Cadillac,XT4 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,32.76424
45380,Cadillac,XT5 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.13787
45381,Cadillac,XT6 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.13787
45382,Chevrolet,Blazer AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,27.310000000000002
45383,Buick,Enclave FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.409999999999997
45384,Chevrolet,Traverse FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.409999999999997
45385,GMC,Acadia FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,28.264049999999997
45386,Aston Martin,DBX 707,2023,Premium Gasoline,4-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,8.0,4.0,9.0,4,21.08457
45387,Buick,Enclave AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,25.924879999999998
45388,Chevrolet,Traverse AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,25.924879999999998
45389,GMC,Acadia AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,27.310000000000002
45390,Land Rover,New Range Rover Sport,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.4,8.0,4,23.10548
45391,Maserati,Levante Modena,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,22.517
45392,Maserati,Levante GT,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,22.517
45393,Maserati,Levante Modena V8,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,8.0,3.8,8.0,4,19.506999999999998
45394,Maserati,Levante Trofeo,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,8.0,3.8,8.0,4,19.506999999999998
45395,McLaren Automotive,Artura,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Two Seaters,6.0,3.0,8.0,2,22.736669999999997
45396,Mercedes-Benz,AMG SL63 4matic Plus,2022,Premium Gasoline,All-Wheel Drive,Automatic 9-spd,Minicompact Cars,8.0,4.0,9.0,4,20.5
45397,Mercedes-Benz,AMG SL55 4matic Plus,2022,Premium Gasoline,All-Wheel Drive,Automatic 9-spd,Minicompact Cars,8.0,4.0,9.0,4,20.5
45398,Ferrari,296 GTB,2022,Premium Gasoline,Rear-Wheel Drive,Automatic (AM-S8),Two Seaters,6.0,2.9,8.0,2,22.59
45399,Nissan,Z,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6.0,3.0,6.0,2,26.114459999999998
45400,Nissan,Z,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S9),Two Seaters,6.0,3.0,9.0,2,29.548939999999995
45401,Audi,A3,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,2,41.849999999999994
45402,Audi,A3 quattro,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,4,38.419999999999995
45403,Chevrolet,Camaro,2023,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,6.0,3.6,10.0,2,28.38514
45404,Subaru,Legacy AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Large Cars,4.0,2.5,8.0,4,39.85315
45405,Subaru,Legacy AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Large Cars,4.0,2.4,8.0,4,34.226519999999994
45406,Chevrolet,Blazer FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,32.98639
45407,Chevrolet,Blazer AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.74
45408,Subaru,Outback AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,37.14168
45409,Subaru,Outback AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.4,8.0,4,32.16
45410,Subaru,Outback Wilderness AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.4,8.0,4,30.17
45411,GMC,Acadia FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,32.98639
45412,GMC,Acadia AWD,2023,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.74
45414,Volkswagen,Golf-R,2023,Premium Gasoline,All-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.0,6.0,4,28.369999999999997
45415,Volkswagen,GTI,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S7),Compact Cars,4.0,2.0,7.0,2,36.29
45416,Volkswagen,GTI,2023,Regular Gasoline,Front-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.0,6.0,2,33.55
45417,Maserati,Ghibli Modena AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Midsize Cars,6.0,3.0,8.0,4,24.28492
45418,Hyundai,Sonata,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Large Cars,4.0,1.6,8.0,2,40.58794999999999
45419,Hyundai,Sonata,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Large Cars,4.0,2.5,8.0,2,40.7
45420,Hyundai,Sonata,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Large Cars,4.0,2.5,8.0,2,42.519999999999996
45421,Maserati,Quattroporte Modena AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Large Cars,6.0,3.0,8.0,4,24.28492
45422,Volkswagen,Taos 4motion,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,4.0,1.5,7.0,4,36.22059
45423,Aston Martin,Vantage V12,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Two Seaters,12.0,5.2,8.0,2,20.827350000000003
45424,Aston Martin,DBS,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Minicompact Cars,12.0,5.2,8.0,2,21.592859999999998
45425,Aston Martin,DB11 V12,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Minicompact Cars,12.0,5.2,8.0,2,21.592859999999998
45426,Toyota,GR 86,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4.0,2.4,6.0,2,32.11766
45427,Toyota,GR 86,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Minicompact Cars,4.0,2.4,6.0,2,28.780979999999996
45428,Audi,S3,2023,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,4,33.6
45429,Volkswagen,Golf-R,2023,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Compact Cars,4.0,2.0,7.0,4,32.64
45430,Alfa Romeo,Giulia,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,4.0,2.0,8.0,2,35.3544
45431,Alfa Romeo,Giulia,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Midsize Cars,6.0,2.9,8.0,2,26.0
45432,Alfa Romeo,Giulia AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Midsize Cars,4.0,2.0,8.0,4,33.294439999999994
45433,Jaguar,XF P250,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,2,36.94
45434,Jaguar,XF P250 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.58
45435,Jaguar,XF P300 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,32.85
45436,Subaru,Impreza 4-Door,2023,Regular Gasoline,All-Wheel Drive,Manual 5-spd,Midsize Cars,4.0,2.0,5.0,4,34.33
45437,Subaru,Impreza 4-Door,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S7),Midsize Cars,4.0,2.0,7.0,4,42.16909
45438,Subaru,Impreza Sport 4-Door,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S7),Midsize Cars,4.0,2.0,7.0,4,40.47
45439,Hyundai,Sonata,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S8),Large Cars,4.0,2.5,8.0,2,33.64492
45440,Subaru,Impreza 5-Door,2023,Regular Gasoline,All-Wheel Drive,Manual 5-spd,Small Station Wagons,4.0,2.0,5.0,4,34.53
45441,Subaru,Impreza 5-Door,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S7),Small Station Wagons,4.0,2.0,7.0,4,41.44057
45442,Subaru,Impreza Sport 5-Door,2023,Regular Gasoline,All-Wheel Drive,Manual 5-spd,Small Station Wagons,4.0,2.0,5.0,4,32.89
45443,Subaru,Impreza Sport 5-Door,2023,Regular Gasoline,All-Wheel Drive,Automatic (AV-S7),Small Station Wagons,4.0,2.0,7.0,4,40.18
45444,Acura,MDX FWD,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S10),Small Sport Utility Vehicle 2WD,6.0,3.5,10.0,2,28.66
45445,Alfa Romeo,Stelvio,2023,Premium Gasoline,Rear-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,32.97147
45446,Acura,MDX AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S10),Small Sport Utility Vehicle 4WD,6.0,3.5,10.0,4,27.18
45447,Alfa Romeo,Stelvio AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,31.6599
45448,Alfa Romeo,Stelvio AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic 8-spd,Small Sport Utility Vehicle 4WD,6.0,2.9,8.0,4,24.31
45449,Infiniti,QX55 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,32.73427
45450,Jaguar,F-Pace,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.83506
45451,Jaguar,F-Pace P340 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.590760000000003
45452,Jaguar,F-Pace P400 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.06
45453,Land Rover,Range Rover Velar,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,29.1606
45454,Land Rover,Range Rover Velar P340 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.77632
45455,Land Rover,Range Rover Velar P400 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.750609999999998
45456,Acura,MDX AWD Type-S,2023,Premium Gasoline,All-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.0,10.0,4,25.52
45457,Land Rover,New Range Rover P360 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45458,Land Rover,New Range Rover P400 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45459,Land Rover,New Range Rover P400 LWB MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45460,Land Rover,New Range Rover P360 LWB MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45461,Land Rover,New Range Rover Sport P360 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,28.03147
45462,Land Rover,New Range Rover Sport P400 MHEV,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.76438
45463,Audi,TT Roadster,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,4.0,2.0,7.0,4,32.41497
45464,Ferrari,F8 Tributo,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,3.9,7.0,2,20.4945
45465,Ferrari,F8 Spider,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,3.9,7.0,2,20.006189999999997
45466,Ferrari,812 GTS,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,12.0,6.5,7.0,2,16.485259999999997
45467,Ferrari,812 Competizione,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,12.0,6.5,7.0,2,16.8258
45468,Ferrari,812 Competizione A,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,12.0,6.5,7.0,2,16.94115
45469,Ferrari,Portofino M,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM8),Minicompact Cars,8.0,3.9,8.0,2,23.787969999999998
45470,Audi,S5 Coupe,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,30.598309999999998
45471,Audi,S5 Cabriolet,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,29.229999999999997
45472,Audi,RS 5 Coupe,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,2.9,8.0,4,26.096239999999998
45473,Audi,TT Coupe,2023,Regular Gasoline,All-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,4,32.41497
45474,Audi,TTS Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Subcompact Cars,4.0,2.0,7.0,4,33.0
45475,BMW,230i Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,38.739999999999995
45476,BMW,230i xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,4,36.9636
45477,BMW,M240i Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,33.69309
45478,BMW,M240i xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,34.1449
45479,BMW,430i xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,4,35.37893
45480,BMW,430i xDrive Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,4,35.37893
45481,BMW,M440i Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,35.58289
45482,BMW,M440i xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,32.94307
45483,BMW,M440i Convertible,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,33.804539999999996
45484,BMW,M440i xDrive Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,32.961529999999996
45485,BMW,M4 Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.0,6.0,2,23.676009999999998
45486,BMW,M4 Competition Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,2,23.74588
45487,BMW,M4 Competition M xDrive Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,23.42712
45488,BMW,M4 Competition M xDrive Convertible,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Subcompact Cars,6.0,3.0,8.0,4,23.063609999999997
45489,Ferrari,Roma,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (AM8),Subcompact Cars,8.0,3.9,8.0,2,23.71429
45490,Audi,S4,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,4,30.598309999999998
45491,BMW,228i xDrive Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,34.98818
45492,BMW,228i Gran Coupe,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,36.77848999999999
45493,BMW,M340i xDrive Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,4,34.06511
45494,BMW,M3 Sedan,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6.0,3.0,6.0,2,23.676009999999998
45495,BMW,M3 Competition Sedan,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,2,23.74588
45496,BMW,M3 Competition M xDrive Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,4,23.42712
45497,BMW,M440i Gran Coupe,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,2,35.58289
45498,BMW,M440i xDrive Gran Coupe,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,6.0,3.0,8.0,4,32.961529999999996
45499,Cadillac,CT4,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,35.277
45500,Cadillac,CT4 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,33.269999999999996
45501,Cadillac,CT4,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Compact Cars,4.0,2.7,10.0,2,32.3
45502,Cadillac,CT4 V,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Compact Cars,4.0,2.7,10.0,2,29.699999999999996
45503,Cadillac,CT4 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S10),Compact Cars,4.0,2.7,10.0,4,30.869999999999997
45504,Cadillac,CT4 V AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S10),Compact Cars,4.0,2.7,10.0,4,30.38
45505,Cadillac,CT4 V,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Compact Cars,6.0,3.6,10.0,2,23.75
45506,Cadillac,CT4 V,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Compact Cars,6.0,3.6,6.0,2,22.089999999999996
45507,Mitsubishi,Mirage,2023,Regular Gasoline,Front-Wheel Drive,Manual 5-spd,Compact Cars,3.0,1.2,5.0,2,49.67761
45509,Mitsubishi,Mirage G4,2023,Regular Gasoline,Front-Wheel Drive,Manual 5-spd,Compact Cars,3.0,1.2,5.0,2,49.24267
45511,Volkswagen,Jetta,2023,Regular Gasoline,Front-Wheel Drive,Manual 6-spd,Compact Cars,4.0,1.5,6.0,2,45.37
45512,Volkswagen,Jetta,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Compact Cars,4.0,1.5,8.0,2,47.06
45513,Volkswagen,Jetta Sport/SE/SEL,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Compact Cars,4.0,1.5,8.0,2,44.74545
45514,Volvo,S60 B5,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,39.089999999999996
45515,Volvo,S60 B5 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,36.669999999999995
45516,Audi,S5 Sportback,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,4,30.598309999999998
45517,Audi,RS 5 Sportback,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Midsize Cars,6.0,2.9,8.0,4,25.51687
45518,BMW,530i Sedan,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,2,37.067479999999996
45519,BMW,530i xDrive Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.58851
45520,BMW,540i xDrive Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.0,8.0,4,32.44
45521,BMW,M550i xDrive Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,25.116299999999995
45522,BMW,M5 Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.48004
45523,BMW,M5 Competition Sedan,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,8.0,4.4,8.0,4,21.48004
45524,Cadillac,CT5 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S10),Midsize Cars,4.0,2.0,10.0,4,32.28203
45525,Cadillac,CT5,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Midsize Cars,4.0,2.0,10.0,2,34.879999999999995
45526,Cadillac,CT5,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Midsize Cars,6.0,3.0,10.0,2,28.219999999999995
45527,Cadillac,CT5 V,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Midsize Cars,6.0,3.0,10.0,2,28.219999999999995
45528,Cadillac,CT5 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S10),Midsize Cars,6.0,3.0,10.0,4,27.22
45529,Cadillac,CT5 V,2023,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,8.0,6.2,6.0,2,18.599999999999998
45530,Volvo,S90 B6 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,34.269999999999996
45531,Hyundai,Sonata Hybrid,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Large Cars,4.0,2.0,6.0,2,61.13999999999999
45532,Hyundai,Sonata Hybrid Blue,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Large Cars,4.0,2.0,6.0,2,66.90096999999999
45533,Volvo,V60CC B5 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Station Wagons,4.0,2.0,8.0,4,33.94
45534,Volvo,V90CC B6 AWD,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Station Wagons,4.0,2.0,8.0,4,32.629999999999995
45535,BMW,X3 sDrive30i,2023,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,32.41146
45536,Hyundai,Kona N,2023,Premium Gasoline,Front-Wheel Drive,Automatic (AM-S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,27.636709999999997
45537,Hyundai,Santa Cruz FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.5,8.0,2,31.83
45538,Kia,Sorento Hybrid FWD,2023,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S6),Small Sport Utility Vehicle 2WD,4.0,1.6,6.0,2,52.739999999999995
45539,Volvo,XC60 B5,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,33.55
45540,Volvo,XC40 B4,2023,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,34.959999999999994
45541,Audi,SQ5,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.75
45542,Audi,SQ5 Sportback,2023,Premium Gasoline,4-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,26.75
45543,Audi,Q3 S-Line,2023,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.560000000000002
45544,BMW,X3 xDrive30i,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.832919999999998
45545,BMW,X3 M40i,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,30.190499999999997
45546,BMW,X3 M,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,21.298579999999998
45547,BMW,X3 M Competition,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,21.298579999999998
45548,BMW,X4 xDrive30i,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,30.832919999999998
45549,BMW,X4 M40i,2023,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.0,8.0,4,30.190499999999997
