title,budget,revenue,runtime,imdbRating,Month,Age Rating,RT_Rating,,TV Movie,Documentary,Western,Action,Thriller,Crime,Adventure,Drama,Family,Horror,Music,Comedy,Romance,War,Fantasy,Animation,Mystery,History,Science Fiction,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Washington,West Virginia,Wisconsin,Wyoming,Poster_Features
Doctor Sleep,0.4814842224902415,-0.015559637646868428,2.0160206355233026,0.9369792237589782,10-2019,3.0,0.8413208015543748,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.00326333 ... 2.636149   0.         0.        ]
Jojo Rabbit,-0.2812479416610883,0.045178255752153916,0.07762404460313396,1.5343277365305303,10-2019,2.0,0.878952819970017,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 2.2919912 0.        0.       ]
Gemini Man,2.8188892416636717,0.5931312044398926,0.47411425638225935,-0.6559501436318255,10-2019,2.0,-1.1155441560590222,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 2.2217162 0.        0.       ]
21 Bridges,0.1862330621735977,-0.15069178956326776,-0.3188661671759914,0.24007262552550132,10-2019,3.0,-0.09947965883668146,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 2.9520345 0.        0.       ]
Black and Blue,-0.33045646838052894,-0.31446621651492873,0.12167851257859233,0.040956454601651524,10-2019,3.0,-0.2876397509148927,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.00310604 ... 2.2644696  0.         0.        ]
Countdown,-0.4657799168589907,-0.1622407945936355,-0.7153563789551168,-0.9546244000176011,10-2019,2.0,-1.1531761744746647,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 2.1542113 0.        0.       ]
The Lighthouse,-0.3550607317402492,-0.34223217205855067,0.12167851257859233,1.036537309220904,10-2019,3.0,1.2552730041264395,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 2.1555998 0.        0.       ]
Jexi,-0.5026863118985712,-0.3951484801522918,-0.979683186807867,-0.25771780178412496,10-2019,3.0,-1.3413362665528759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.00836731 ... 1.9276788  0.         0.        ]
Motherless Brooklyn,0.014003218655555491,-0.34073957357141615,1.7076393596950938,0.439188796449352,10-2019,3.0,0.27684052531974107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.06532158 ... 2.1899173  0.         0.        ]
The Rising Hawk,-0.5543552649539838,-0.44200181516008397,0.1657329805540507,-0.5563920581699006,10-2019,-1.0,-1.040280119227738,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.01762312 ... 1.8188531  0.         0.        ]
Jay and Silent Bob Reboot,-0.6257076286971727,-0.4453099281656423,-0.05453935932324117,-0.7555082290937513,10-2019,3.0,0.3144725437353832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.00636274 ... 2.0568378  0.         0.        ]
QT8: The First Eight,-0.6257076286971727,-0.4507891619412066,-0.14264829527415793,0.9369792237589782,10-2019,-1.0,0.0886804332415298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.00385455 ... 1.9724141  0.         0.        ]
Strange but True,-0.6257076286971727,-0.4493338359653289,-0.4510295711023666,-0.45683397270797477,10-2019,2.0,-0.17474369566796602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,"[0.0000000e+00 0.0000000e+00 1.0825566e-03 ... 1.7708701e+00 0.0000000e+00
 0.0000000e+00]"
Funhouse,-0.6257076286971727,-0.45073666731226686,-0.010484891347782795,-1.1537405709414517,10-2019,-1.0,-2.131608653281363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.00393416 ... 1.9355613  0.         0.        ]
Sorry We Missed You,-0.6257076286971727,-0.3986148538062125,-0.27481169920053305,1.2356534801447538,10-2019,-1.0,1.1800089672951553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.       0.       0.       ... 2.325493 0.       0.      ]
Hope Gap,-0.6257076286971727,-0.4445580832059413,-0.27481169920053305,0.3396307109874271,10-2019,2.0,0.27684052531974107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 1.9217265 0.        0.       ]
Roger Waters: Us + Them,-0.6257076286971727,-0.4436048161502708,1.26709467994051,1.833001992916305,10-2019,-1.0,1.1047449304638703,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.        0.        0.        ... 2.5315769 0.        0.       ]
Leonardo: The Works,-0.6257076286971727,-0.4505713435531284,-0.1867027632496163,1.2356534801447538,10-2019,-1.0,0.0886804332415298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,[0.         0.         0.04784802 ... 2.73261    0.         0.        ]
The Cabin House,-0.3058522050208086,-0.3731211124399456,0.6062776603086345,-1.8506471691749287,10-2019,-1.0,0.0886804332415298,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.0,1427.0,9296.0,5285.0,38100.0,5276.0,2953.0,1522.0,2137.0,5849.0,1351.0,1413.0,4669.0,5424.0,2833.0,3653.0,3982.0,6349.0,1009.0,7241.0,6991.0,13614.0,4074.0,1885.0,7052.0,1127.0,1990.0,5004.0,1453.0,6094.0,3271.0,12432.0,11898.0,968.0,14357.0,4673.0,3386.0,10850.0,967.0,8569.0,1171.0,12091.0,38135.0,2937.0,347.0,7338.0,1019.0,4155.0,510.0,"[0.0000000e+00 0.0000000e+00 1.3714931e-03 ... 1.8039247e+00 0.0000000e+00
 0.0000000e+00]"
Avengers: Age of Ultron,8.354848497600742,8.011108670863853,1.5314214877932604,0.9369792237589782,04-2015,2.0,0.7284247463074478,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.01082352 ... 2.1834629  0.         0.        ]
Furious 7,4.049102409649687,8.67344123202596,1.355203615891427,0.7378630528351277,04-2015,2.0,0.9165848383856591,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.00477107 ... 2.913155   0.         0.        ]
The Age of Adaline,-0.010601044704164824,-0.056014077297629965,0.25384191650496746,0.8374211382970533,04-2015,2.0,-0.06184764042103934,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.        0.        0.        ... 2.4956994 0.        0.       ]
The Longest Ride,0.21083732553331802,-0.07197077656548335,0.9587134041123014,0.6383049673732027,04-2015,2.0,-0.9650160823964533,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.00973151 ... 2.6749897  0.         0.        ]
Paul Blart: Mall Cop 2,0.30925437897219926,0.1964874121657044,-0.5391385070532833,-1.9502052546368536,04-2015,1.0,-1.9058165427875098,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.00400459 ... 2.3737903  0.         0.        ]
Little Boy,-0.1336223615027664,-0.4123447945005036,-0.010484891347782795,0.9369792237589782,04-2015,2.0,-1.1531761744746647,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.02108585 ... 2.268559   0.         0.        ]
Last Knights,0.3584629056916399,-0.42945986199986436,0.3860053204313426,-0.15815971632219916,04-2015,3.0,-1.529496358631087,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.       0.       0.       ... 2.337489 0.       0.      ]
Far from the Madding Crowd,-0.6257076286971727,-0.26937240295897275,0.5622231923331761,0.7378630528351277,04-2015,2.0,1.0671129120482281,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.        0.        0.        ... 1.7959148 0.        0.       ]
Demolition,-0.37966499509996954,-0.4251071733181672,-0.2307572312250747,0.6383049673732027,04-2015,3.0,-0.1371116772523239,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.        0.        0.        ... 2.8892732 0.        0.       ]
Desierto,-0.6257076286971727,-0.42174403669259847,-0.8034653149060336,-0.25771780178412496,04-2015,3.0,0.23920850690409862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.        0.        0.        ... 1.8621322 0.        0.       ]
True Story,-0.6257076286971727,-0.4197172008845853,-0.3188661671759914,-0.05860163086027426,04-2015,3.0,-0.43816782457746184,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.       0.       0.       ... 2.800511 0.       0.      ]
Dark Places,-0.1336223615027664,-0.42074531403313503,0.2978963844804258,-0.15815971632219916,04-2015,3.0,-1.2660722297215914,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.01189846 ... 1.8909214  0.         0.        ]
Monkey Kingdom,-0.6257076286971727,-0.3510762766249894,-1.1118465907342423,0.8374211382970533,04-2015,0.0,1.3681690593733664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.00619885 ... 1.9894222  0.         0.        ]
The Benefactor,-0.6257076286971727,-0.4383969009667454,-0.7153563789551168,-1.1537405709414517,04-2015,-1.0,-1.1531761744746647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.01673498 ... 2.3989868  0.         0.        ]
Tumbledown,-0.6257076286971727,-0.4505863609429627,-0.05453935932324117,-0.15815971632219916,04-2015,3.0,0.0886804332415298,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.00286432 ... 1.8682882  0.         0.        ]
Beyond the Mask,-0.6257076286971727,-0.4439563820375471,-0.14264829527415793,-1.2532986564033775,04-2015,1.0,-1.040280119227738,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9772.0,1318.0,7702.0,4901.0,34954.0,4311.0,2806.0,1539.0,2032.0,11243.0,1367.0,1251.0,4212.0,5931.0,2605.0,3342.0,3644.0,7105.0,922.0,6560.0,6306.0,12530.0,3509.0,2177.0,7125.0,838.0,1782.0,4766.0,1420.0,6284.0,2404.0,12646.0,9905.0,816.0,13388.0,4547.0,1693.0,10262.0,942.0,8236.0,925.0,13136.0,35375.0,2561.0,202.0,6346.0,1432.0,3585.0,506.0,[0.         0.         0.00386053 ... 2.1286416  0.         0.        ]
Spider-Man: Into the Spider-Verse,1.5886760736776557,1.8626198111791887,0.47411425638225935,2.0321181638401566,12-2018,1.0,1.518697133035935,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7191.0,1371.0,8117.0,4635.0,36092.0,5145.0,2752.0,1385.0,1794.0,10131.0,1345.0,1426.0,4438.0,5412.0,1722.0,4418.0,3581.0,6255.0,872.0,7130.0,5940.0,12851.0,3321.0,1589.0,6779.0,1001.0,1809.0,5037.0,1202.0,5873.0,2743.0,11252.0,9547.0,814.0,12758.0,4217.0,3193.0,9597.0,838.0,7814.0,881.0,11940.0,35043.0,2662.0,311.0,7171.0,1153.0,3614.0,463.0,[0.        0.        0.        ... 2.6262846 0.        0.       ]
