title,release_date,original_language,genres,budget,revenue,runtime,year,Rated,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID
Bill & Ted's Excellent Adventure,1989-02-17,en,Adventure-Comedy-Science Fiction,10000000.0,40485039.0,90.0,1989.0,PG,posters/Bill_&_Ted's_Excellent_Adventure_1989_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.9,"143,698",tt0096928
Premium Rush,2012-08-24,en,Crime-Action-Thriller,35000000.0,31083599.0,91.0,2012.0,PG-13,posters/Premium_Rush_2012_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.5,"119,396",tt1547234
The Texas Chainsaw Massacre 2,1986-08-22,en,Horror-Comedy,4500000.0,8025872.0,101.0,1986.0,Unrated,posters/The_Texas_Chainsaw_Massacre_2_1986_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,5.6,"39,173",tt0092076
Encino Man,1992-05-22,en,Comedy,7000000.0,40693477.0,88.0,1992.0,PG,posters/Encino_Man_1992_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,5.8,"45,959",tt0104187
My Favorite Martian,1999-02-11,en,Comedy-Drama-Family-Science Fiction,65000000.0,36850101.0,94.0,1999.0,PG,posters/My_Favorite_Martian_1999_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33.0,5.1,"14,611",tt0120764
Sleepless,2017-01-12,en,Action-Crime-Thriller,30000000.0,32540674.0,95.0,2017.0,R,posters/Sleepless_2017_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,5.6,"35,002",tt2072233
Flatliners,2017-09-28,en,Drama-Horror-Thriller,19000000.0,45158254.0,111.0,2017.0,PG-13,posters/Flatliners_2017_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27.0,5.2,"51,693",tt2039338
Swimming Pool,2003-05-21,en,Crime-Thriller,7800000.0,22441323.0,102.0,2003.0,R,posters/Swimming_Pool_2003_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70.0,6.7,"48,850",tt0324133
Driven,2001-04-27,en,Action-Drama,94000000.0,54744738.0,116.0,2001.0,PG-13,posters/Driven_2001_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29.0,4.6,"43,531",tt0132245
Chances Are,1989-03-10,en,Fantasy-Comedy-Romance,16000000.0,16300000.0,108.0,1989.0,PG,posters/Chances_Are_1989_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,6.5,"14,084",tt0097044
Abduction,2011-09-22,en,Thriller-Action-Mystery,35000000.0,82087155.0,106.0,2011.0,PG-13,posters/Abduction_2011_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,5.1,"83,921",tt1600195
The Sitter,2011-12-09,en,Comedy,25000000.0,34942188.0,81.0,2011.0,R,posters/The_Sitter_2011_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39.0,5.6,"73,021",tt1366344
Road House,1989-05-19,en,Action-Thriller,15000000.0,30050028.0,114.0,1989.0,R,posters/Road_House_1989_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,6.7,"104,466",tt0098206
A Prayer Before Dawn,2018-05-24,en,Drama-Action-Crime,0.0,958883.0,116.0,2018.0,,,,,,,
Coneheads,1993-07-23,en,Comedy-Science Fiction-Family,33000000.0,21274717.0,87.0,1993.0,PG,posters/Coneheads_1993_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,5.4,"58,791",tt0106598
Occupation: Rainfall,2021-10-15,en,Science Fiction-Action,25000000.0,331091.0,128.0,2021.0,,posters/Occupation:_Rainfall_2021_photo.jpg,[],,,,tt14870646
The Devil's Own,1997-03-13,en,Crime-Thriller-Drama,90000000.0,140807547.0,107.0,1997.0,R,posters/The_Devil's_Own_1997_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.2,"72,852",tt0118972
Charlotte's Web,1973-03-01,en,Family-Music-Animation-Drama-Comedy,0.0,5232000.0,94.0,1973.0,G,posters/Charlotte's_Web_1973_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73.0,6.9,"23,042",tt0070016
Hannah and Her Sisters,1986-02-07,en,Comedy-Drama,6400000.0,40084041.0,107.0,1986.0,PG-13,posters/Hannah_and_Her_Sisters_1986_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90.0,7.8,"77,650",tt0091167
The Collection,2012-09-21,en,Horror-Thriller,0.0,6842058.0,82.0,2012.0,R,posters/The_Collection_2012_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38.0,6.1,"54,979",tt1748227
Little Boy,2015-04-23,en,Comedy-Drama-War,20000000.0,6485961.0,106.0,2015.0,PG-13,posters/Little_Boy_2015_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,7.3,"24,376",tt1810683
Tesla,2020-08-14,en,History-Drama,5000000.0,459051.0,102.0,2020.0,PG-13,posters/Tesla_2020_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67.0,5.1,"10,774",tt5259822
Everybody Wants Some!!,2016-03-30,en,Comedy,10000000.0,3400278.0,116.0,2016.0,R,posters/Everybody_Wants_Some!!_2016_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85.0,6.9,"61,204",tt2937696
Quarantine,2008-10-10,en,Horror-Science Fiction-Thriller,12000000.0,40855419.0,89.0,2008.0,R,posters/Quarantine_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.0,"78,717",tt1082868
Life Itself,2018-09-21,en,Drama-Romance,10000000.0,7997774.0,118.0,2018.0,R,posters/Life_Itself_2018_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21.0,6.9,"25,127",tt5989218
Uncle Buck,1989-08-16,en,Comedy-Drama-Family,15000000.0,79258538.0,100.0,1989.0,PG,posters/Uncle_Buck_1989_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,7.1,"110,311",tt0098554
Think Like a Man Too,2014-06-20,en,Comedy-Romance,24000000.0,70181428.0,105.0,2014.0,PG-13,posters/Think_Like_a_Man_Too_2014_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38.0,5.7,"23,217",tt2239832
Warlock,1989-06-01,en,Horror-Fantasy-Action,7000000.0,9094451.0,103.0,1989.0,R,posters/Warlock_1989_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,6.2,"19,229",tt0098622
Wicker Park,2004-09-03,en,Drama-Mystery-Romance-Thriller,30000000.0,13001257.0,114.0,2004.0,PG-13,posters/Wicker_Park_2004_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.9,"59,134",tt0324554
Last Man Standing,1996-09-20,en,Action-Crime-Drama-Thriller-Mystery,67000000.0,47267001.0,101.0,1996.0,R,posters/Last_Man_Standing_1996_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,6.4,"61,566",tt0116830
The Taking of Pelham 1 2 3,2009-06-10,en,Crime-Thriller-Action,100000000.0,150166126.0,106.0,2009.0,,,,,,,
A Dirty Shame,2004-09-12,en,Comedy,15000000.0,1914166.0,89.0,2004.0,NC-17,posters/A_Dirty_Shame_2004_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,5.1,"13,704",tt0365125
National Lampoon's European Vacation,1985-07-25,en,Adventure-Comedy-Romance,17000000.0,49364621.0,95.0,1985.0,PG-13,posters/National_Lampoon's_European_Vacation_1985_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.2,"72,546",tt0089670
Gold,2016-02-03,en,Adventure-Drama-Thriller,20000000.0,14880939.0,121.0,2016.0,R,posters/Gold_2016_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.7,"70,246",tt1800302
Venom,2005-09-16,en,Horror-Thriller,0.0,881779.0,85.0,2005.0,R,posters/Venom_2005_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,4.6,"10,923",tt0428251
Halloween H20: 20 Years Later,1998-08-05,en,Horror-Thriller,17000000.0,75000000.0,86.0,1998.0,R,posters/Halloween_H20:_20_Years_Later_1998_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,5.8,"83,288",tt0120694
Annette,2021-07-06,en,Drama-Romance,15500000.0,3642692.0,140.0,2021.0,R,posters/Annette_2021_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67.0,6.3,"23,177",tt6217926
Welcome to Smelliville,2021-05-06,en,Animation-Adventure-Family-Fantasy,0.0,1965219.0,85.0,2021.0,,,,,,,
The Eye,2008-02-01,en,Drama-Horror-Thriller,12000000.0,58010320.0,98.0,2008.0,PG-13,posters/The_Eye_2008_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.4,"56,991",tt0406759
Dogma,1999-11-12,en,Fantasy-Comedy-Adventure,10000000.0,31429330.0,130.0,1999.0,R,posters/Dogma_1999_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62.0,7.3,"231,200",tt0120655
Final Fantasy: The Spirits Within,2001-07-02,en,Adventure-Action-Fantasy-Science Fiction-Thriller-Romance-Animation,137000000.0,85131830.0,106.0,2001.0,PG-13,posters/Final_Fantasy:_The_Spirits_Within_2001_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.4,"84,531",tt0173840
Babel,2006-09-08,en,Drama,25000000.0,135330182.0,143.0,2006.0,R,posters/Babel_2006_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,7.5,"319,912",tt0449467
Finding You,2021-05-13,en,Romance-Drama,0.0,3300000.0,119.0,2021.0,Not Rated,posters/Finding_You_2021_photo.jpg,[],,,61,tt14244672
Mississippi Burning,1988-12-08,en,Drama-Thriller-Crime-History-Mystery,15000000.0,34604000.0,128.0,1988.0,R,posters/Mississippi_Burning_1988_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,7.8,"113,608",tt0095647
Solitary Man,2009-09-07,en,Comedy-Drama-Romance,15000000.0,5024782.0,90.0,2009.0,R,posters/Solitary_Man_2009_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,6.3,"17,211",tt1294213
Tales from the Crypt: Demon Knight,1995-01-13,en,Horror-Comedy-Thriller,13000000.0,21089146.0,92.0,1995.0,R,posters/Tales_from_the_Crypt:_Demon_Knight_1995_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.7,"26,746",tt0114608
Monte Carlo,2011-07-01,en,Adventure-Comedy-Romance,20000000.0,39782683.0,109.0,2011.0,PG,posters/Monte_Carlo_2011_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,5.8,"49,503",tt1067774
Color of Night,1994-08-19,en,Romance-Thriller-Mystery,40000000.0,19726050.0,121.0,1994.0,R,posters/Color_of_Night_1994_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.2,"26,088",tt0109456
A League of Their Own,1992-07-01,en,Comedy-Drama,40000000.0,132440069.0,128.0,1992.0,PG,posters/A_League_of_Their_Own_1992_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,7.3,"123,186",tt0104694
The Towering Inferno,1974-12-14,en,Action-Drama-Thriller,14000000.0,116000000.0,165.0,1974.0,PG,posters/The_Towering_Inferno_1974_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,7.0,"48,953",tt0072308
Solomon Kane,2009-09-16,en,Adventure-Fantasy-Action,45000000.0,19652185.0,104.0,2009.0,R,posters/Solomon_Kane_2009_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48.0,6.1,"77,494",tt0970452
The Kid Who Would Be King,2019-01-16,en,Action-Adventure-Fantasy-Family,59000000.0,32140970.0,120.0,2019.0,PG,posters/The_Kid_Who_Would_Be_King_2019_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.1,"19,097",tt6811018
My Bloody Valentine,2009-01-16,en,Mystery-Horror,15000000.0,102836002.0,101.0,2009.0,R,posters/My_Bloody_Valentine_2009_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,5.4,"61,355",tt1179891
The Brown Bunny,2004-04-07,en,Drama,10000000.0,365734.0,93.0,2004.0,,,,,,,
Paper Towns,2015-06-18,en,Mystery-Drama-Romance,12000000.0,85512300.0,109.0,2015.0,PG-13,posters/Paper_Towns_2015_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.2,"108,880",tt3622592
Tenacious D in The Pick of Destiny,2006-11-22,en,Comedy-Music,22000000.0,13405595.0,93.0,2006.0,R,posters/Tenacious_D_in_The_Pick_of_Destiny_2006_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.8,"116,140",tt0365830
Saving Mr. Banks,2013-11-29,en,Comedy-Drama-History,35000000.0,112544580.0,125.0,2013.0,PG-13,posters/Saving_Mr._Banks_2013_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,7.5,"171,303",tt2140373
Monkeybone,2001-02-23,en,Adventure-Fantasy-Animation-Comedy-Science Fiction,75000000.0,5409517.0,93.0,2001.0,PG-13,posters/Monkeybone_2001_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,4.8,"19,431",tt0166276
The Paperboy,2012-09-14,en,Thriller-Drama-Mystery,12500000.0,1353868.0,107.0,2012.0,R,posters/The_Paperboy_2012_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,5.7,"40,324",tt1496422
Bad Samaritan,2018-04-19,en,Thriller-Crime-Horror,0.0,3435047.0,111.0,2018.0,R,posters/Bad_Samaritan_2018_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,6.4,"26,629",tt3203528
Life of the Party,2018-05-10,en,Comedy,30000000.0,61700416.0,105.0,2018.0,PG-13,posters/Life_of_the_Party_2018_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46.0,5.6,"40,279",tt5619332
Hot Pursuit,2015-05-08,en,Action-Comedy-Crime,35000000.0,51680201.0,87.0,2015.0,PG-13,posters/Hot_Pursuit_2015_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,5.1,"54,722",tt2967224
Playing It Cool,2014-09-26,en,Comedy-Romance,0.0,1323415.0,94.0,2014.0,R,posters/Playing_It_Cool_2014_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,5.9,"30,500",tt2139555
The Gift,2015-07-31,en,Thriller-Mystery-Drama,5000000.0,58978653.0,108.0,2015.0,R,posters/The_Gift_2015_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,7.0,"175,991",tt4178092
FRED: The Movie,2010-12-17,en,Comedy-Family-Adventure-TV Movie,4000000.0,1309580.0,83.0,2010.0,TV-PG,posters/FRED:_The_Movie_2010_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '2.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",,2.1,"9,091",tt1595842
The Night Before,2015-11-20,en,Comedy-Adventure-Fantasy,25000000.0,52395996.0,101.0,2015.0,R,posters/The_Night_Before_2015_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,6.4,"83,201",tt3530002
United 93,2006-04-28,en,Drama-History-Crime-Thriller-Action,15000000.0,76286096.0,111.0,2006.0,R,posters/United_93_2006_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90.0,7.6,"111,939",tt0475276
In the Heat of the Night,1967-08-02,en,Crime-Drama-Mystery-Thriller,2000000.0,27379978.0,109.0,1967.0,Approved,posters/In_the_Heat_of_the_Night_1967_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,7.9,"84,808",tt0061811
The Pirates! In an Adventure with Scientists!,2012-03-12,en,Animation-Adventure-Family-Comedy,60000000.0,123054041.0,88.0,2012.0,,,,,,,
Judy,2019-09-27,en,Drama-History-Music,0.0,38981322.0,118.0,2019.0,PG-13,posters/Judy_2019_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66.0,6.8,"55,601",tt7549996
Astro Boy,2009-10-15,en,Animation-Action-Family-Science Fiction,10000000.0,19551067.0,94.0,2009.0,PG,posters/Astro_Boy_2009_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.2,"40,487",tt0375568
Timeline,2003-11-26,en,Action-Adventure-Science Fiction,80000000.0,43935763.0,116.0,2003.0,PG-13,posters/Timeline_2003_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28.0,5.6,"66,670",tt0300556
The Thirteenth Floor,1999-04-16,en,Thriller-Science Fiction-Mystery,16000000.0,18564088.0,101.0,1999.0,R,posters/The_Thirteenth_Floor_1999_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,7.0,"78,386",tt0139809
La Bamba,1987-07-24,en,Drama-Music,6500000.0,54215416.0,108.0,1987.0,PG-13,posters/La_Bamba_1987_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,6.9,"37,163",tt0093378
Once Were Warriors,1994-09-02,en,Drama,0.0,1608570.0,99.0,1994.0,R,posters/Once_Were_Warriors_1994_photo.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,7.9,"37,486",tt0110729
